C172.19961030155293.txt;35.86166;104.195397
C172.19961030155293.txt;22.396428;114.109497
C171.19970429545630.txt;37.09024;-95.712891
C174.19970415510202.txt;37.09024;-95.712891
C173.19970707711076.txt;37.09024;-95.712891
C172.19970107291771.txt;36.204824;138.252924
C172.19970107291771.txt;55.378051;-3.435973
C173.19970303413841.txt;37.09024;-95.712891
C174.19970407490744.txt;51.919438;19.145136
C171.19961028148168.txt;37.09024;-95.712891
C171.19961111180183.txt;22.396428;114.109497
C174.19970520597625.txt;-38.416097;-63.616672
C174.19970707711823.txt;-25.274398;133.775136
C174.19970707711823.txt;12.879721;121.774017
C174.19961218263475.txt;51.919438;19.145136
C171.19970512575539.txt;-30.559482;22.937506
C171.19970425539343.txt;37.09024;-95.712891
C172.19970213376456.txt;51.165691;10.451526
C172.19970213376456.txt;55.378051;-3.435973
C173.19961016119471.txt;37.09024;-95.712891
C171.19970501554097.txt;35.86166;104.195397
C171.19970501554097.txt;37.09024;-95.712891
C173.19970303414375.txt;61.52401;105.318756
C174.19970807785464.txt;20.593684;78.96288
C171.19970729762786.txt;35.86166;104.195397
C171.19970729762786.txt;22.396428;114.109497
C171.19970506561847.txt;37.09024;-95.712891
C171.19970218385366.txt;37.09024;-95.712891
C174.19970113303109.txt;37.09024;-95.712891
C173.19970307426573.txt;22.396428;114.109497
C171.19970717738030.txt;61.92411;25.7481511
C172.19961206240974.txt;56.26392;9.501785
C174.19961104163951.txt;37.09024;-95.712891
C171.19970114305352.txt;51.919438;19.145136
C172.19970516591796.txt;12.879721;121.774017
C172.1996092782848.txt;22.396428;114.109497
C172.1996092782848.txt;-0.789275;113.921327
C174.19970609646348.txt;55.169438;23.881275
C173.19970514582179.txt;61.52401;105.318756
C173.19970713724585.txt;-6.369028;34.888822
C173.19961223273134.txt;35.86166;104.195397
C173.19961223273134.txt;23.69781;120.960515
C174.19970729762497.txt;51.919438;19.145136
C171.19970304419696.txt;-25.274398;133.775136
C171.19970304419696.txt;36.204824;138.252924
C174.19970722747392.txt;55.378051;-3.435973
C174.19961108175882.txt;55.169438;23.881275
C174.19970819809612.txt;37.09024;-95.712891
C171.19970428545141.txt;12.879721;121.774017
C171.19961008101908.txt;55.378051;-3.435973
C171.19970429548903.txt;1.352083;103.819836
C172.1996100395570.txt;51.919438;19.145136
